City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Dharchula,IN,2021-11-23 22:18:54,29.85,80.5333,51.55,32,0,7.09,clear sky
525,Flin Flon,CA,2021-11-23 22:15:04,54.7682,-101.865,12.52,87,100,10.8,overcast clouds
526,Concordia,AR,2021-11-23 22:18:55,-31.393,-58.0209,81.79,23,48,14.0,scattered clouds
527,Nelson Bay,AU,2021-11-23 22:18:55,-32.7167,152.15,75.09,79,98,3.0,overcast clouds
528,Langham,CA,2021-11-23 22:18:55,52.3668,-106.9679,30.02,86,100,15.03,overcast clouds
529,Rio Pardo,BR,2021-11-23 22:18:56,-29.9897,-52.3781,72.82,45,100,11.86,overcast clouds
530,Baracoa,CU,2021-11-23 22:18:56,20.3467,-74.4958,77.49,83,60,5.66,broken clouds
531,Igrim,RU,2021-11-23 22:18:57,63.1906,64.4162,3.97,90,100,7.18,overcast clouds
532,Beihai,CN,2021-11-23 22:18:57,21.4833,109.1,57.67,56,18,14.72,few clouds
533,Manta,EC,2021-11-23 22:18:57,-0.95,-80.7333,78.58,69,20,11.5,few clouds
534,Leesburg,US,2021-11-23 22:15:27,39.1157,-77.5636,41.05,44,1,8.01,clear sky
535,San Andres,CO,2021-11-23 22:18:58,12.5847,-81.7006,84.22,70,90,9.22,overcast clouds
536,Batagay-Alyta,RU,2021-11-23 22:18:58,67.8006,130.4114,-29.0,94,8,3.98,clear sky
537,Greenwood,US,2021-11-23 22:18:59,34.1668,-82.1165,51.24,47,1,0.0,clear sky
538,Klaksvik,FO,2021-11-23 22:18:59,62.2266,-6.589,43.72,88,100,37.42,overcast clouds
539,Toul,FR,2021-11-23 22:18:59,48.6667,5.9167,36.52,80,0,6.91,clear sky
540,Sinnamary,GF,2021-11-23 22:19:00,5.3833,-52.95,79.3,86,100,8.72,overcast clouds
541,Corning,US,2021-11-23 22:19:00,42.1428,-77.0547,33.84,76,90,0.0,overcast clouds
542,Cimarron Hills,US,2021-11-23 22:15:39,38.8586,-104.6989,65.05,15,75,16.11,broken clouds
543,Ilulissat,GL,2021-11-23 22:19:01,69.2167,-51.1,19.42,42,100,14.97,overcast clouds
544,Carutapera,BR,2021-11-23 22:19:01,-1.195,-46.02,80.28,78,98,8.95,overcast clouds
545,Hagere Hiywet,ET,2021-11-23 22:19:01,8.9833,37.85,52.41,73,87,5.26,overcast clouds
546,Tilichiki,RU,2021-11-23 22:19:02,60.4667,166.1,-0.6,91,84,9.26,broken clouds
547,Santa Isabel Do Rio Negro,BR,2021-11-23 22:19:02,-0.4139,-65.0192,78.33,89,100,1.7,overcast clouds
548,Gambela,ET,2021-11-23 22:19:03,8.25,34.5833,76.96,45,88,2.95,overcast clouds
549,Saurimo,AO,2021-11-23 22:19:03,-9.6608,20.3916,65.35,95,73,4.32,light rain
550,Hue,VN,2021-11-23 22:19:03,16.4667,107.6,64.51,100,75,13.8,mist
551,Mayo,US,2021-11-23 22:19:04,38.8876,-76.5119,42.78,44,1,4.0,clear sky
552,Samur,RU,2021-11-23 22:19:04,41.8253,48.486,48.36,65,78,5.19,broken clouds
553,Havre-Saint-Pierre,CA,2021-11-23 22:19:05,50.2334,-63.5986,35.6,93,90,13.8,light rain
554,Hareid,NO,2021-11-23 22:19:05,62.3714,6.0263,49.12,90,100,14.0,overcast clouds
555,Saint Pete Beach,US,2021-11-23 22:19:06,27.7253,-82.7412,65.34,48,0,3.0,clear sky
556,Hannibal,US,2021-11-23 22:19:06,39.7084,-91.3585,54.52,26,1,10.36,clear sky
557,Kavaratti,IN,2021-11-23 22:19:06,10.5669,72.642,81.19,79,68,12.46,broken clouds
558,Olafsvik,IS,2021-11-23 22:19:07,64.8945,-23.7142,33.82,70,71,21.72,broken clouds
559,Bartica,GY,2021-11-23 22:19:07,6.4,-58.6167,80.92,97,89,3.8,overcast clouds
560,Port Blair,IN,2021-11-23 22:19:08,11.6667,92.75,81.41,83,100,9.8,overcast clouds
561,Price,US,2021-11-23 22:15:49,39.5994,-110.8107,45.12,33,1,4.61,clear sky
562,Minab,IR,2021-11-23 22:19:08,27.1467,57.0801,71.1,51,8,4.88,clear sky
563,Kaduy,RU,2021-11-23 22:19:09,59.2,37.15,24.44,92,99,9.08,overcast clouds
564,Inhambane,MZ,2021-11-23 22:19:09,-23.865,35.3833,72.97,92,98,16.75,moderate rain
565,Soufriere,LC,2021-11-23 22:19:10,13.8562,-61.0566,80.26,76,75,4.0,broken clouds
566,Paltinis,RO,2021-11-23 22:19:10,48.2167,26.65,41.25,70,98,11.9,overcast clouds
567,Shirokiy,RU,2021-11-23 22:19:11,49.758,129.523,22.19,81,100,21.23,overcast clouds
568,Yulin,CN,2021-11-23 22:19:11,22.6333,110.15,51.22,66,1,4.23,clear sky
569,Acarau,BR,2021-11-23 22:19:12,-2.8856,-40.12,80.98,79,100,16.06,overcast clouds
570,Colares,PT,2021-11-23 22:19:12,38.7992,-9.4469,54.34,70,1,8.01,clear sky
571,Kovdor,RU,2021-11-23 22:19:12,67.5662,30.4758,13.24,97,99,2.21,overcast clouds
572,Guilin,CN,2021-11-23 22:19:13,25.2819,110.2864,50.11,63,100,1.97,overcast clouds
573,Albert,FR,2021-11-23 22:19:13,50.0009,2.651,44.8,93,90,5.75,overcast clouds
574,San Ramon,US,2021-11-23 22:18:38,37.7799,-121.978,65.91,60,1,5.01,clear sky
575,Dalbandin,PK,2021-11-23 22:19:14,28.8947,64.4101,60.35,26,4,4.7,clear sky
576,Kautokeino,NO,2021-11-23 22:17:30,69.0125,23.0412,6.67,96,96,5.99,overcast clouds
577,Tombouctou,ML,2021-11-23 22:19:14,20.0,-3.0,79.36,32,94,9.78,overcast clouds
578,Eydhafushi,MV,2021-11-23 22:19:15,5.1033,73.0708,80.98,72,99,15.59,overcast clouds
579,Arman,RU,2021-11-23 22:19:15,59.7,150.1667,7.11,82,9,12.68,clear sky
580,Novopavlovka,RU,2021-11-23 22:19:16,51.2172,109.2091,10.4,93,100,2.13,overcast clouds
581,Auki,SB,2021-11-23 22:19:16,-8.7676,160.7034,84.51,65,55,3.31,light rain
582,Adrar,MR,2021-11-23 22:19:17,20.5022,-10.0711,77.77,34,52,8.21,broken clouds
583,Byron Bay,AU,2021-11-23 22:14:17,-28.65,153.6167,75.16,88,100,9.42,overcast clouds
584,Aegviidu,EE,2021-11-23 22:19:17,59.2858,25.6142,33.66,81,94,9.48,light snow
585,Lopsmarka,NO,2021-11-23 22:19:17,67.3134,14.4493,37.29,81,40,8.05,scattered clouds
586,Podgornoye,RU,2021-11-23 22:19:18,51.735,39.1496,17.82,93,0,4.47,clear sky
587,San Onofre,CO,2021-11-23 22:19:18,9.7359,-75.5263,77.0,90,100,10.42,overcast clouds
588,Teguldet,RU,2021-11-23 22:19:19,57.3064,88.1667,25.66,87,97,11.54,overcast clouds
589,Opuwo,NA,2021-11-23 22:19:19,-18.0607,13.84,70.75,24,4,5.97,clear sky
590,Tazmalt,DZ,2021-11-23 22:19:20,36.3868,4.3989,56.46,59,99,4.34,overcast clouds
591,Datong,CN,2021-11-23 22:19:20,40.0936,113.2914,22.93,57,3,3.98,clear sky
592,Honavar,IN,2021-11-23 22:19:20,14.2833,74.45,76.8,89,12,4.45,few clouds
593,Mogadishu,SO,2021-11-23 22:16:53,2.0371,45.3438,79.65,77,100,7.94,overcast clouds
594,Oranjemund,NA,2021-11-23 22:19:21,-28.55,16.4333,60.89,88,78,14.83,broken clouds
595,Houston,US,2021-11-23 22:16:16,29.7633,-95.3633,70.38,59,1,5.99,clear sky
596,Actopan,MX,2021-11-23 22:19:22,20.2667,-98.9333,62.69,64,78,6.6,broken clouds
597,Baruun-Urt,MN,2021-11-23 22:19:22,46.6806,113.2792,3.31,91,27,3.67,scattered clouds
598,Bol,TD,2021-11-23 22:19:23,13.4586,14.7147,80.24,40,27,13.73,scattered clouds
599,Balaipungut,ID,2021-11-23 22:19:23,1.05,101.2833,73.81,97,100,0.49,overcast clouds
600,Barra Patuca,HN,2021-11-23 22:19:23,15.8,-84.2833,77.58,84,100,12.41,overcast clouds
601,Kutum,SD,2021-11-23 22:19:24,14.2,24.6667,62.08,22,1,8.86,clear sky
602,Marzuq,YE,2021-11-23 22:19:24,14.4,46.4667,66.43,25,43,2.39,scattered clouds
603,Tsaratanana,MG,2021-11-23 22:19:24,-16.7833,47.65,75.74,85,80,4.09,broken clouds
604,Maumere,ID,2021-11-23 22:19:25,-8.6199,122.2111,80.17,82,92,5.21,overcast clouds
605,Feijo,BR,2021-11-23 22:19:25,-8.1642,-70.3536,79.14,76,81,2.04,broken clouds
606,Manokwari,ID,2021-11-23 22:19:26,-0.8667,134.0833,78.82,83,100,6.06,light rain
607,Cumbum,IN,2021-11-23 22:19:26,9.7333,77.3,72.19,94,98,0.56,heavy intensity rain
608,Yar-Sale,RU,2021-11-23 22:19:26,66.8333,70.8333,8.53,96,97,8.5,overcast clouds
609,Ust-Maya,RU,2021-11-23 22:19:27,60.4167,134.5333,-16.65,98,100,2.13,overcast clouds
610,Mont-Dore,NC,2021-11-23 22:19:27,-22.2833,166.5833,80.58,99,99,6.67,overcast clouds
611,Roald,NO,2021-11-23 22:19:28,62.5833,6.1333,49.33,93,75,24.16,broken clouds
612,Gibsons,CA,2021-11-23 22:19:13,49.3997,-123.5027,51.46,79,8,1.99,clear sky
613,Manggar,ID,2021-11-23 22:19:28,-2.8833,108.2667,76.26,93,100,8.3,overcast clouds
614,Luocheng,CN,2021-11-23 22:19:29,29.3848,104.0286,47.97,86,99,2.21,overcast clouds
615,Kirksville,US,2021-11-23 22:15:59,40.1948,-92.5833,56.05,39,1,5.01,clear sky
616,Hambantota,LK,2021-11-23 22:19:29,6.1241,81.1185,77.63,86,100,5.73,moderate rain
617,Aykhal,RU,2021-11-23 22:19:30,66.0,111.5,-18.65,98,99,8.72,overcast clouds
618,Kibungan,PH,2021-11-23 22:19:30,16.695,120.6553,62.55,90,37,4.85,scattered clouds
619,Mantua,IT,2021-11-23 22:19:30,45.1667,10.7833,45.82,89,37,3.94,scattered clouds
620,Stromness,GB,2021-11-23 22:19:31,58.965,-3.296,49.87,84,100,18.99,overcast clouds
621,Businga,CD,2021-11-23 22:19:31,3.3333,20.8833,71.13,69,87,1.77,overcast clouds
622,Doembang Nangbuat,TH,2021-11-23 22:19:32,14.8333,100.1,69.51,83,99,10.63,overcast clouds
623,Edgewater,US,2021-11-23 22:19:32,28.9889,-80.9023,59.02,58,20,26.46,few clouds
624,Novobataysk,RU,2021-11-23 22:19:32,46.8981,39.7819,35.82,91,100,4.45,overcast clouds
625,Goure,NE,2021-11-23 22:19:33,13.9835,10.2704,83.01,17,0,8.39,clear sky
626,Ratnapura,LK,2021-11-23 22:19:33,6.6828,80.3992,75.78,92,100,1.7,light rain
627,Mosquera,CO,2021-11-23 22:19:34,4.7059,-74.2302,57.29,94,75,4.61,broken clouds
628,Chara,RU,2021-11-23 22:19:34,56.9064,118.2631,-19.32,78,37,0.43,scattered clouds
629,Marsh Harbour,BS,2021-11-23 22:19:34,26.5412,-77.0636,71.91,61,1,27.6,clear sky
630,Kismayo,SO,2021-11-23 22:19:35,-0.3582,42.5454,78.8,82,94,8.32,overcast clouds
631,Egvekinot,RU,2021-11-23 22:19:35,66.3167,-179.1667,-3.75,64,16,7.25,few clouds
632,Englewood,US,2021-11-23 22:19:36,39.6478,-104.9878,67.77,11,75,1.01,broken clouds
633,Eidfjord,NO,2021-11-23 22:19:36,60.4675,7.0719,46.51,100,100,8.52,overcast clouds
634,Dinguiraye,GN,2021-11-23 22:19:36,11.3,-10.7167,73.58,30,1,1.45,clear sky
635,Hami,CN,2021-11-23 22:19:37,42.8,93.45,25.54,64,61,1.81,broken clouds
636,Mayumba,GA,2021-11-23 22:19:37,-3.432,10.6554,75.45,88,99,1.43,overcast clouds
637,Tecoanapa,MX,2021-11-23 22:19:38,16.5167,-98.75,84.88,65,6,8.3,clear sky
638,Baghdad,IQ,2021-11-23 22:19:38,33.3406,44.4009,55.31,71,0,5.75,clear sky
639,Napier,NZ,2021-11-23 22:18:57,-39.4833,176.9167,59.25,70,100,6.44,overcast clouds
640,Porto Nacional,BR,2021-11-23 22:19:39,-10.7081,-48.4172,78.8,90,95,2.89,overcast clouds
641,Kasongo-Lunda,CD,2021-11-23 22:19:39,-6.4667,16.8167,69.1,96,100,1.25,overcast clouds
642,Deoria,IN,2021-11-23 22:19:40,26.5047,83.7872,60.82,54,0,2.71,clear sky
643,Chapada Dos Guimaraes,BR,2021-11-23 22:19:40,-15.4606,-55.7497,76.66,86,100,3.27,overcast clouds
644,Nantucket,US,2021-11-23 22:16:10,41.2835,-70.0995,39.31,48,20,18.41,few clouds
645,Balikpapan,ID,2021-11-23 22:19:40,-1.2675,116.8289,76.19,100,20,4.61,few clouds
646,Sassandra,CI,2021-11-23 22:19:41,4.95,-6.0833,78.44,88,22,7.07,few clouds
647,Constantine,DZ,2021-11-23 22:19:41,36.365,6.6147,47.61,71,40,4.61,scattered clouds
648,Hendaye,FR,2021-11-23 22:19:42,43.3717,-1.7738,49.24,96,75,4.61,light intensity drizzle rain
649,Mogadouro,PT,2021-11-23 22:19:42,41.3403,-6.7119,38.79,96,100,1.34,overcast clouds
650,Siderno,IT,2021-11-23 22:19:42,38.2779,16.302,61.18,80,14,3.96,few clouds
651,Tarakan,ID,2021-11-23 22:19:43,3.3,117.6333,78.3,89,20,3.44,few clouds
652,Huambo,AO,2021-11-23 22:19:02,-12.7761,15.7392,61.9,79,100,3.29,overcast clouds
653,Kasama,ZM,2021-11-23 22:19:43,-10.2129,31.1808,65.12,84,92,3.51,overcast clouds
654,Nacala,MZ,2021-11-23 22:19:44,-14.5428,40.6728,79.21,84,26,10.25,scattered clouds
655,Crestview,US,2021-11-23 22:19:44,30.7621,-86.5705,61.16,38,1,3.0,clear sky
656,Buraydah,SA,2021-11-23 22:17:51,26.326,43.975,61.25,49,3,9.37,clear sky
657,Coquimbo,CL,2021-11-23 22:19:45,-29.9533,-71.3436,62.33,72,20,11.5,few clouds
658,Beringovskiy,RU,2021-11-23 22:19:45,63.05,179.3167,-8.09,89,10,6.35,clear sky
659,Tautira,PF,2021-11-23 22:19:45,-17.7333,-149.15,87.82,75,98,3.27,light rain
660,Machilipatnam,IN,2021-11-23 22:19:46,16.1667,81.1333,78.87,83,82,6.4,broken clouds
661,Sao Domingos,BR,2021-11-23 22:19:46,-13.3983,-46.3183,71.92,91,100,2.33,moderate rain
662,Belaya Kholunitsa,RU,2021-11-23 22:19:47,58.84,50.8528,17.78,83,100,8.63,overcast clouds
663,Ayan,RU,2021-11-23 22:19:14,56.45,138.1667,26.53,79,100,39.66,overcast clouds
664,Cururupu,BR,2021-11-23 22:19:47,-1.8283,-44.8683,78.1,85,99,3.6,overcast clouds
665,Krasnyy Luch,UA,2021-11-23 22:19:47,48.1395,38.9371,31.15,83,83,9.98,broken clouds
666,Mutsu,JP,2021-11-23 22:19:48,41.2894,141.2169,37.0,72,100,17.52,overcast clouds
667,Dabakala,CI,2021-11-23 22:19:48,8.3667,-4.4333,79.03,49,6,3.31,clear sky
668,Ketchikan,US,2021-11-23 22:19:49,55.3422,-131.6461,39.67,81,90,4.61,light rain
669,Svetlaya,RU,2021-11-23 22:19:49,46.5389,138.3297,19.9,61,100,8.43,overcast clouds
670,Morant Bay,JM,2021-11-23 22:19:50,17.8815,-76.4093,83.82,77,58,6.46,broken clouds
671,Jatai,BR,2021-11-23 22:19:50,-17.8814,-51.7144,77.45,75,100,5.23,overcast clouds
672,Peniche,PT,2021-11-23 22:16:02,39.3558,-9.3811,54.63,72,6,4.18,clear sky
673,Hasanabad,IR,2021-11-23 22:19:51,36.5465,61.0543,52.23,44,7,1.79,clear sky
674,Drayton Valley,CA,2021-11-23 22:19:51,53.2168,-114.9854,12.9,83,100,7.61,overcast clouds
675,Puteyets,RU,2021-11-23 22:19:52,65.1716,57.091,10.0,94,94,9.4,overcast clouds
676,Lensk,RU,2021-11-23 22:19:52,60.7253,114.9278,-16.1,98,81,3.11,broken clouds
677,Lahan,NP,2021-11-23 22:19:52,26.7296,86.4951,62.24,70,0,3.62,clear sky
678,Kashima,JP,2021-11-23 22:19:53,33.1061,130.0906,53.29,68,99,6.76,overcast clouds
679,Vanimo,PG,2021-11-23 22:19:53,-2.6741,141.3028,80.01,84,100,4.03,overcast clouds
680,Tambilil,PH,2021-11-23 22:19:53,5.9622,124.6697,79.43,77,83,3.53,broken clouds
681,Lannion,FR,2021-11-23 22:19:54,48.75,-3.4167,51.78,82,90,8.05,overcast clouds
682,San Quintin,MX,2021-11-23 22:19:54,30.4833,-115.95,69.15,57,3,10.94,clear sky
683,Chimbote,PE,2021-11-23 22:19:55,-9.0853,-78.5783,68.41,76,82,10.76,broken clouds
684,Whitehorse,CA,2021-11-23 22:15:05,60.7161,-135.0538,8.31,78,99,8.01,overcast clouds
685,Brightwater,NZ,2021-11-23 22:19:55,-41.3833,173.1167,63.32,67,93,3.4,overcast clouds
686,Pizhanka,RU,2021-11-23 22:19:56,57.4604,48.542,10.6,95,61,8.19,broken clouds
687,Kuvandyk,RU,2021-11-23 22:19:56,51.4781,57.3552,15.46,98,100,0.81,overcast clouds
688,Shitanjing,CN,2021-11-23 22:19:56,39.2342,106.3439,31.41,31,0,14.36,clear sky
